Job ID,Job Title,Company Name,Footer Placeholder Label,Tags and Skills,Experience,Salary,Location,Job Description,Scraped Date,Min Salary,Max Salary,Min Experience,Max Experience,Posted Days Ago
240325922328,lead designer workplace large commercial office space,antrors hr solutions,9 days ago,"design management, Sketchup, design reviews, AutoCAD, Photoshop, Review, Design review, Management",10 15 yrs,not disclosed,"hyderabad, bengaluru",should have a strong design sensibility and the technical ability to develop a project from concept to execution be a team player with a positive attitude to go the extra mile,2025 04 03,Not Specified,Not Specified,10.0,15.0,9
240325504944,design consultant,meragi,starts in 1 3 months,N/A,n a,unpaid,panaji,"flexibility and adaptability to work in a fast paced,dynamic environment and handle unexpected changes or challenges freshers are also welcome for internship to full time conversionrequirements bachelors degree in architecture,interior design,textile design,fashion design,event design,fine arts,or a related field is preferred but not mandatory",2025 04 03,Not Specified,Not Specified,Not Specified,Not Specified,90
240325502475,associate manager interior landscape,indira gandhi international airport igia,9 days ago,"Construction, Landscape Architect, Horticulture, Networking, Analytical, Standard operating procedures, MS Office tools, Commercial buildings",6 8 yrs,not disclosed,hyderabad,"key accountabilities indoor landscape construction management horticulture nursery construction management landscape maintenance management health, safety and environment training the support staff nursery maintenance management key accountabilities additional details shall be responsible for study of interior landscape drawing and organize execution plan shall be the in charge for construction of modern nursery including poly house and shade house shall be responsible for reviewing the construction drawing for nursery structure shall be responsible for preparing annual action plan for improvement of existing landscape shall estimate the quantities and budget required shall be responsible for implementation of health, safety and environmental measures as per the standard operating procedures shall be responsible for maintenance of large stock of quality indoor and outdoor plants shall plan for propagation and multiplication of plants external interactions roles you need to interact with outside the organization to enable success in your day to day work indoor landscape architect horticulture consultants hmda officials horticulture nurseries cisf officials suppliers of horticulture inputs external supervisor representative for smooth execution internal interactions terminal operations team cfl team stores team engineering team pc team ghial and central projects team passenger experience team expansion team master planning team ald team design and finishes team financial dimensions should have work experience in annual maintenance contracts of indoor and outdoor landscape, in commercial , industrial, intuitions with a minimum annual value of rs 200 lakhs should have experience in development of indoor landscape with project value of 50 lakhs other dimensions to handle a team of 4 plus to handle service providers team of 50 plus to handle projects worth rs 100 lakhs simultaneously should have an exposure to at least one airport large infrastructure project should be computer literate with working knowledge of ms office tools, ability to read auto cad drawings sound communication skills in english, hindi and telugu education qualifications graduate degree in agriculture horticulture post graduate in agriculture horticulture relevant experience 6 8 years of total experience with at least 6 years of work experience in development and maintenance of landscape works in airport infrastructure companies star hotels remaining landscape experience in large malls gated communities industries commercial buildings resorts competencies personal effectiveness social awareness entrepreneurship problem solving analytical thinking planning decision making capability building strategic orientation stakeholder focus networking execution results teamwork interpersonal influence",2025 04 03,Not Specified,Not Specified,6.0,8.0,9
240325501017,regional creative lead design and styling,meragi,9 days ago,"Procurement, Team management, B2C, Customer satisfaction, Team development, Customer service, Budgeting, Interior designing",4 8 yrs,not disclosed,new delhi,"preferred skills experience strong aesthetic sense,with a clear creative vision and direction,complemented by strong business acumen good understanding of design methodologies,materials and production preferred qualifications team management experience 7 years of experience",2025 04 03,Not Specified,Not Specified,4.0,8.0,9
240325500440,technical designer mixed use,gensler,9 days ago,"Graphics, Hospitality, Production management, Graphic designing, Architecture, Aviation, Industrial design, REVIT",1 8 yrs,not disclosed,bengaluru,"the ideal candidate has a background in graphic design and some prior experience designing visual identity systems,signage and environmental graphics",2025 04 03,Not Specified,Not Specified,1.0,8.0,9
240325026640,interior site manager,uts appartments,9 days ago,"Site Management, Site Execution, Site Coordination, Quality Check, Quality, Site, Coordination, Execution",5 10 yrs,3 5 lacs pa,kolkata,role responsibilities management of site and drive work to completion with quality in check preferred candidate profile worked on interior sitesperks and benefits better quality of work will attract better pay,2025 04 03,300000.0,500000.0,5.0,10.0,9
240325022761,furniture interior draughtsman,bahwan trading company llc,9 days ago,"Draughtsman, cad, interior fitout, visualization, woodworking, furniture, BOQ, drawings",2 7 yrs,not disclosed,kochi,"prepare detailed interior drawings,layouts,and 3d models based on design concepts and project requirements years of experience requiredskills required full working proficiency in autocad,3d max,sketch up,photoshop software is mandatory educational qualifications required arch diploma in interior design preferred candidate profile",2025 04 03,Not Specified,Not Specified,2.0,7.0,9
240225017895,design manager,novel office,1 day ago,"Communication Skills, 3D Visualization, Time Management, AutoCAD, Site Coordination, Budget Management, Architectural Design, Team Leadership",5 8 yrs,9 12 lacs pa,bengaluru,"team leadership experience in managing and mentoring a team of designers,ensuring successful collaboration and high quality design outcomesexperience minimum of 5 years of experience in residential design,with a focus on luxury and high end residential projects",2025 04 03,900000.0,1200000.0,5.0,8.0,1
231124008951,facade designer,the career destination,2 days ago,"Facade Design, AutoCAD, Design Coordination, Design Review, 3D Models, Facade systems, Installation, BIM",4 8 yrs,5 12 lacs pa,hyderabad,"prepare conceptual and detailed designs of faade systems, including curtain walls, cladding, windows collaborate with architects and engineers to ensure the faade design meets aesthetic, structural, and thermal performance criteria develop specifications for materials and faade components, ensuring compliance with industry standards participate in coordination meetings,design reviews any design challenges or changes",2025 04 03,500000.0,1200000.0,4.0,8.0,2
230325002105,graphic designer,regalo kitchens,10 days ago,"Creative Designing, Illustrator, Canva, Photoshop, Graphic Designing, Content Writing, Writing, Design",1 4 yrs,2 3 5 lacs pa,noida,"graphic designer job summary we are looking for a creative and skilled graphic designer to join our team the ideal candidate should have a strong portfolio, a keen eye for design, and the ability to translate ideas into visually appealing graphics you will be responsible for designing marketing materials, social media graphics, branding assets, and more education bachelor s degree experience minimum 1 yearkey responsibilities meticulous attention to design detail with typography and layout skillsillustration and motion graphics skills basic animation skills using after effects responsive design experience desktop, mobile, tablet strong attention to detail with an ability to work at a fast pace create vibrant, exciting campaign creatives for on and off line activity, eg ooh, digital banners, print ads, collateral, etc should have knowledge of content writing stay updated with design trends, tools, and technologies software skills proficiency in adobe photoshop, illustrator, indesign, and canva salary package 20k to 30k per monthimmediate joiners are preferred we are 6 days working with a fixed wednesday offwww regalokitchens comfor any further concerns, feel free to contact us",2025 04 03,300000.0,500000.0,1.0,4.0,10
220325007945,3d visual designer,simran boparai archtelier,11 days ago,"VRAY, 3Ds Max, Architectural Design, 3D Modeling, Interior Designing, Modeling, 3D Model, Design",2 7 yrs,3 75 8 lacs pa,chandigarh sector 11 chandigarh,"education bachelors in architecture,interior design,3d visualization,or related fieldexperience 3 years in 3d visualization for luxury architecture or interior design",2025 04 03,7500000.0,800000.0,2.0,7.0,11
210325920735,draftsman design engineer,pda consultants,12 days ago,"Draftsman, HVAC, BIM Modeller, Design Engineering, PHE, Design, Engineering, Modeling",3 7 yrs,not disclosed,noida sector 136 noida,"we pda consultants a mep design consultancy firm in delhi are looking for bim modeller electrical hvac phe draftsman design engineer with experience in design, engineering estimation of the above systems in hospitals, hotels, office s, commercial buildings, residential etc min experience 3 7 years more",2025 04 03,Not Specified,Not Specified,3.0,7.0,12
210325918658,3d designerfurniture designer,rentickle,12 days ago,"3ds max, 3d software, 3d designing, data visualization, design principles, 3d modeling, interior designing, vray",1 4 yrs,not disclosed,gurugram,"proficiency in 3d modeling software,knowledge of furniture design principles,understanding of materials and manufacturing processes,strong visualization skills,collaboration with manufacturers and clients,3d max,blender,proficiency in 3d modeling software to develop detailed and accurate furniture designs that meet client specifications",2025 04 03,Not Specified,Not Specified,1.0,4.0,12
210325910645,head of design workplace design,antrors hr solutions,12 days ago,"Workplace Design, interior architecture, photoshop, sketchup, design management, autocad, Architecture, Interiors",18 20 yrs,not disclosed,gurugram,implement learning and development initiatives to enhance team capabilities educational qualification work experience skills march barch interior architecture professional with 18 years of experience leadership experience of managing a team or studio for workplace design,2025 04 03,Not Specified,Not Specified,18.0,20.0,12
210325019664,procurement specialist commercial interior,vestian global workplace services,12 days ago,"Corporate Interiors, Procurement Planning, Commercial Projects, Fit Out, Supply Chain Management, Interior Works, Fitness, Planning",3 8 yrs,6 9 lacs pa,hyderabad,"ensure adherence to legal,ethical,and sustainability procurement standards key requirements bachelors degree in procurement,supply chain management,business,or a related field proficiency in procurement software and microsoft office suite",2025 04 03,600000.0,900000.0,3.0,8.0,12
210325019271,interior project manager,the unit project,12 days ago,"Site Management, Project Execution, Project Monitoring, Construction Management, Rate Analysis, Site Supervision, Quality Check, Site Execution",2 4 yrs,1 75 2 75 lacs pa,surat,"roles and responsibilitiesmanage interior projects from planning to execution, ensuring timely completion within budget constraints conduct site visits to monitor progress, identify issues, and implement corrective actions as needed collaborate with cross functional teams including architects, engineers, contractors, and suppliers to ensure successful project delivery develop detailed project plans, schedules, and budgets track progress against targets",2025 04 03,200000.0,7500000.0,2.0,4.0,12
210325008759,furniture designer,act infraport sujan carnival furniture,12 days ago,"Furniture Design, 3D, 2D, AutoCAD, Working Drawings, Presentation Drawings, 3Ds Max, Interior Designing",3 8 yrs,5 14 lacs pa,gandhidham,"role responsibilities as a furniture designer, you will be responsible for conceptualizing and designing innovative and aesthetically pleasing furniture pieces that cater to both modern and traditional tastes this role involves a deep understanding of design principles, materials, and craftsmanship techniques to create furniture that is both functional and artistic you should be confident communicating regularly with clients in order to assess their needs and be able to adjust a given approach based on feedback you should maintain familiarity with the interior design solid furniture design trends in order to provide the best idea for the client key responsibilities develop and create original furniture designs that combine modern styles with hand carved elements research and stay updated on current design trends, materials, and manufacturing processes to inform design decisions work closely with artisans and craftsmen to ensure that hand carved details are executed with precision and excellence create detailed technical drawings, specifications, and 3d models for each design present design concepts and prototypes to stakeholders for feedback and approval execute selection of materials, finishes, and hardware to ensure the highest quality and aesthetic appeal maintain organized records of design iterations, materials used, and production processescandidates with experience of working with export house may be preferred skills expertise experience of more than 4yrs as an interior or furniture designer knowledge of design tools, ppt presentation, autocad, 3d softwaresdesign expertise in conceptual design layout, style, moodboard technical design material knowledge, execution and drawing preparation modular design material knowledge, aesthetics functionality, module planning willingness to learn, ability to drive performance among independent team members",2025 04 03,500000.0,1400000.0,3.0,8.0,12
200325509498,territory manager designer partnerships,aditya birla insulators,13 days ago,"Training, Sales, Architecture, Business delivery, Management, MS Office, Servicing, Territory management",2 5 yrs,not disclosed,jalandhar,"business targets manage the cml that is shared for your territory with minimum visit frequency to be maintained as per tier of firms being handledensuring completion of firm product experience metric product site sampling ,first site usage metric,and number of sites completed metric,within the specific time periodqualifications graduate",2025 04 03,Not Specified,Not Specified,2.0,5.0,13
200325017422,business development specialist furniture interior,act infraport sujan carnival furniture,13 days ago,"Furniture Sales, Interiors, Furniture, Retail Sales, Showroom Sales, Sales Development, Business Development, Sales Promotion",2 7 yrs,3 5 8 5 lacs pa,gandhidham,"passionate for sales,possessing strong convincing skills turning around the customer experiencesales business development expertise and experience",2025 04 03,800000.0,500000.0,2.0,7.0,13
190325914534,pipeline designer,avenir international engineers consultants,14 days ago,"AutoCAD, structural drafting, General Arrangement Drawings, piping plot plans, Plot plan, Design, Planning, Pipeline",3 5 yrs,not disclosed,tiruchirapalli,"assist in the drafting and design of pipelines as per asme b31 4, asme b31 8, and asme b31 3 codes develop pipeline alignment sheets, route maps, and related documentation based on survey data prepare typical drawings, road existing pipeline cable crossing details, key plans, and route survey drawings support the preparation of pipeline route maps, field layouts, and topographical survey drawings assist in the preparation of piping plot plans, general arrangement drawings gads , isometrics, and equipment layout drawings create miscellaneous drawings for site activities, interfaces, and construction utilize autocad tool for drafting and surveying tasks diploma in mechanical engineering",2025 04 03,Not Specified,Not Specified,3.0,5.0,14
190325510248,associate design,vitrum systems,14 days ago,"Interpersonal skills, Construction, Civil, AutoCAD, Technical design, Mechanical, HR, Interpersonal",2 7 yrs,not disclosed,rajkot,bachelors degree or diploma in engineering or related field review and edit drawings as required good understanding of engineering and construction principles,2025 04 03,Not Specified,Not Specified,2.0,7.0,14
190325509471,furniture designer,360 interior designs india,14 days ago,"interior designing, 3ds max, furniture design, photoshop, market research, sketchup, autocad, design engineering",5 6 yrs,not disclosed,new delhi,"360 interior designs india pvt ltd is looking for furniture designer to join our dynamic team and embark on a rewarding career journey conceptualization and ideation generate innovative furniture concepts that align with current design trends, market demands, and client specifications conduct research to understand target audiences, user needs, and emerging materials and technologies design development translate conceptual ideas into detailed furniture designs, incorporating dimensions, materials, and construction techniques create sketches, 2d drawings, and 3d models to communicate design concepts effectively material and finish selection choose appropriate materials, finishes, and textures that enhance the aesthetics and functionality of the furniture pieces consider factors such as durability, sustainability, and cost effectiveness when selecting materials prototyping and testing develop prototypes of furniture designs to assess functionality, comfort, and overall design integrity collaborate with manufacturers and engineers to ensure the feasibility and practicality of designs collaboration and communication work closely with cross functional teams, including manufacturers, engineers, and interior designers, to ensure seamless execution of design projects communicate design concepts clearly through presentations, drawings, and prototypes trend analysis stay updated on industry trends, emerging technologies, and design innovations to remain competitive in the market market research and analysis conduct market research to identify consumer preferences, competitive products, and pricing strategies analyze market trends and customer feedback to make informed design decisions documentation and technical drawings prepare detailed technical drawings, specifications, and assembly instructions for production purposes budget management collaborate with project managers to ensure that design projects stay within budget constraints sustainability and ethics consider sustainability principles and ethical considerations when designing furniture, such as using eco friendly materials and supporting fair labor practices",2025 04 03,Not Specified,Not Specified,5.0,6.0,14
190325018604,architectural designer,janapriya engineers syndicate,14 days ago,"Architectural Design, Design, Sketchup, REVIT Architecture, AutoCAD 3D, REVIT, Architecture, AutoCAD",3 5 yrs,not disclosed,hyderabad banjara hills,"we are looking for a highly motivated and experienced architect to join our team the ideal candidate will have at least 3 years of experience with top design studios, a proven track record of successful project management, and excellent leadership skills as the architect, you will be responsible for leading and managing the design studio, developing and implementing design strategies, and overseeing the delivery of high quality projects from concept to completion you will work closely with internal team members to ensure that all projects are delivered on time, within budget, and to the highest standards develop and implement design strategies and processes to ensure the efficient delivery of high quality projectswork closely with clients to understand their needs and requirements, and develop design solutions that meet their objectivesoversee the preparation of design concepts, drawings, and specificationsmanage project budgets and schedules, and ensure that all projects are delivered on time and within budgetcoordinate with consultants and contractors to ensure that all project requirements are metmanage the production of design presentations, reports, and other project documentationconduct site visits and inspections to ensure that all work is carried out to the highest standardsparticipate in business development activities, including preparing proposals, presentations, and attending client meetingspreferred candidate profilebachelor s or master s degree in architecture from a recognized institution3 years of experience with top design studiosprofessional registration licensure as an architectstrong project management skills, with a proven track record of delivering projects on time and within budgetexcellent leadership and communication skillsproficiency in design software such as autocad, sketchup, revit, and adobe creative suitestrong design skills, with a portfolio of successful projects that demonstrate creativity and innovationknowledge of building codes, regulations, and construction techniquesability to work well under pressure and manage multiple projects simultaneouslyexperience in business development and proposal preparationperks and benefitsif you are a highly motivated and experienced architect with a passion for design, we encourage you to apply for this exciting opportunity we offer a competitive salary package, opportunities for career growth, and a dynamic and supportive work environment interested candidates can share the resume to the mentioned email id hr jnc global",2025 04 03,Not Specified,Not Specified,3.0,5.0,14
180325023227,2d and 3d designer,kings furnishing safe co,6 days ago,"and 3D modeling software to visualize the space with realistic renderings., Responsible for creating detailed interior design plans using both 2D drafting software to create floor plans and elevations, 3D modeling, Rendering, Drafting, 2D, Modeling, Visual",2 3 yrs,3 3 5 lacs pa,new delhi jhandewalan,"specify required role expertise,previous job experience,or relevant certifications",2025 04 03,300000.0,500000.0,2.0,3.0,6
131124014150,project manager interior fitouts,symmetrics,13 days ago,"interior fitout, AutoCAD, Commercial Projects, sprinkler system, AV & Netwroking, HVAC, MEP, Bms",5 8 yrs,not disclosed,bengaluru,"day shift experience from a corporate interior commercial interior construction background is a mustproject managers must possess the knowledge and experience to engage and professionally interact with design professionals,consultants and clientsthe pm is required to attend regular meetings with clients and be well versed in all aspects of work at the site",2025 04 03,Not Specified,Not Specified,5.0,8.0,13
110325004701,draftsman architectural design residential buildings,orakor,14 days ago,"Autocad Drafting, Architectural Draftsman, AutoCAD 2D, Draftsman Activities, AutoCAD, Residential, Civil Engineering, Architectural Design",3 5 yrs,3 5 lacs pa,"kochi angamaly , ernakulam",qualifications bachelors degree in architecture civil engineeringperform quality checks to ensure designs meet required standards and regulationsminimum of 3 years of experience in draftingexperience with revit archicad will be considered an added advantagegood command of english communication both written and verbal,2025 04 03,300000.0,500000.0,3.0,5.0,14
071124010079,design technology support specialist,skets studio,14 days ago,"Revit, AutoCAD Architecture, Navisworks, AutoCAD, Technology, Architecture, Design",7 9 yrs,not disclosed,delhi ncr,"design technology support specialistthe cad bim support specialist will apply their knowledge of mainstream designsoftware titles and building information modeling bim best practices, and otheraec related technology while working as an integral member of the skets designtechnology team this will include testing machine images to validate readiness forpublishing to internal teammates, creating software deployments, generatingschemas, profiles, and configurations to standardize machine images, as well asbeing a technology and bim resource for project teams utilizing autodesk aeccollection, bim360, autodesk construction cloud, and other aec design andvisualization software our dynamic work environment is flexible in response toindustry technological demands and the design technology support specialistworks hand in hand as a member of the design technology support department todeliver the best practical solutions technical qualifications desired include to perform this job successfully, an individual must be able to perform eachessential duty and responsibility satisfactorily the requirements listed below arerepresentative of the knowledge, skill, and or ability required reasonableaccommodations may be made to enable individuals with disabilities to perform theessential functions critical features of this job are described under the headingsbelow due to changes in technology, critical features may be modified to meetcurrent industry technology trends requirements expert in autocad, autocad architecture, revit, navisworks, autodesk constructioncloud acc , and bim360 experience with programming languages used in a bim environment including powershell, autolisp, dynamo, grasshopper, python, html xml, ruby, vba vbscript, c , power automate experience configuring and deploying desktop and web based collaborative software, project extranets, bim cad utilities, plotting techniques and coordination of bim cad data input and output knowledge and experience with bim interoperability in revit, sketchup, rhino,navisworks, bimtrack, matterport, point clouds knowledge of remote working environments such as cisco, workspot, rdp, azurevirtual desktop, vpn, etc previous architecture and or interior design experience is a definite plus must be capable of adjusting to rapid changes in work conditions, rearranging prioritieson short notice, and making on the spot decisions essential duties and responsibilities include the following other duties may be assigned contribute to the creation and or revision of standard documentationand procedures as necessary contribute to the creation, organization, and maintenance of revit andautocad content perform helpdesk support by troubleshooting and resolving software ormodel file questions or issues provide example and guidance to teams when delivering one on one bim revit cad support for all skets offices support standardization and productivity improvement efforts though intelligentapplication of bim cad concepts, tools, and company standards modify, document, maintain, and assist in the production of standardized design software template adjustments and design library configuration and graphic standards perform interference checking, ad hoc view creation and quantity takeoff generation ability to understand, modify, and create macros, batch files, and customizeautodesk revit, autocad, sketchup, etc software deployment building, configuration, installation software testing using prepared script experience with software customization and configuration including o menu customization autocad, revito ribbon customization autocad, revitcertificates, licenses or registrations preferred autodesk certified professional preferred education experience bachelors degree in the field of computer science or related field be b tech b sc bca niit degree plus a masters m tech mca mba it m sc design technology support specialist 8 years experience in delivering support and or training within an architecture engineering organization or equivalent in appropriate education and experience experience within the a e c industry required computer skills to perform this job successfully, an individual is required to have expert experience withrevit, autocad, and autocad based vertical products experience using microsoft officeapplications such as outlook, word, excel, and powerpoint are essential language skills ability to read and interpret documents such as rules, operating maintenance instructions,and policy procedure manuals ability to write routine reports and correspondence abilityto speak effectively before groups of clients and or teammates of the organization mathematical skills ability to calculate figures and amounts such as discounts, interest, commissions,proportions, percentages, area, circumference, and volume ability to apply concepts ofbasic algebra and geometry reasoning ability ability to apply logic and common practice in order to carry out instructions furnished inwritten, oral or diagram form ability to deal with problems involving several concretevariables in standardized situations physical demands the physical demands described here are representative of those that must be met by ateammate to successfully perform the essential functions of this job reasonableaccommodations may be made to enable individuals with disabilities to perform theessential functions while performing the duties of this job, the teammate is regularly required to sit use handsto finger, handle, or feel and talk or hear the teammate is occasionally required to stand walk reach with hands and arms and stoop, kneel, crouch, or crawl specific vision abilitiesrequired by this job include close vision, distance vision, color vision, peripheral vision,depth perception, and ability to adjust focus work environment the work environment characteristics described here are representative of those anemployee encounters while performing the essential functions of this job reasonableaccommodations may be made to enable individuals with disabilities to perform theessential functions work is performed in a normal office setting with moderate noise and minimal exposure tohealth or safety hazards substantial time is spent working on a computer must havefamiliarity with most types of modern office equipment site visits to project locations mayoccur where inherent characteristics of a job site exist work hours adaptable to working in the us uk hours and in a collaborative setting",2025 04 03,Not Specified,Not Specified,7.0,9.0,14
050325015308,interior execution person like as a supervisor,talent corner hr services,3 days ago,"Supervisory Skills, Design, Negotiation, Material Management, Coordination, Relationship Management, Budgeting, Reporting",3 6 yrs,5 6 5 lacs pa,bengaluru sompura 1,"end to end site execution good relations coordination with architects, designers, contractors timely site completion check the site as per design procure materials prepare material list quotations, etc progress update maintain budgets",2025 04 03,600000.0,500000.0,3.0,6.0,3
250325502244,product design lead,onething design studio,8 days ago,"User research, Web technologies, Mentor, Advocate, Product design, Mobile applications, Design Lead, Product strategy",4 5 yrs,not disclosed,gurugram,"about onething onething is a global ui ux design company we are here to design a difference, not only on screens, but in everything we do our portfolio includes brands across different industries, and we optimize every opportunity where design can create a real impact we are a people first organization, where talent surpasses prejudices at onething, no idea is small, and no stone is left unturned to make it big join us, and witness how it s like, to be nurtured, grow excel in a place that is free of all judgements p s we are all crazy about animals, movies, music cheese you toothen join the party heading 1 heading 2 heading 3 heading 4 heading 5 heading 6 lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur block quote ordered list item 1 item 2 item 3 unordered list item a item b item c text link bold text emphasis superscript subscript key responsibilities we are looking for a product design lead with a strong foundation in user centric design, design systems, and problem solving the ideal candidate should have excellent proficiency in figma, a keen eye for aesthetic detail, and the ability to translate business goals into intuitive, functional designs this role requires someone who can collaborate with stakeholders, align design strategies with business objectives, mentor junior designers, and drive the design process efficiently prior agency experience is preferred create high quality, scalable designs for both web and mobile applications expert proficiency in figma, including components, auto layout, and prototyping develop and maintain design systems to ensure consistency and efficiency across products ensure that design solutions align with business goals and user needs for impactful outcomes work closely with product managers, developers, and business teams to align design objectives with overall company strategy translate complex business requirements into seamless user experiences with a strong focus on conversion and engagement collaborate with leadership to define the design roadmap and contribute to product strategy use data driven insights and user research to refine and optimize design decisions advocate for user first design solutions while ensuring alignment with business metrics and objectives work on growth focused design strategies that drive user retention, engagement, and revenue lead, mentor, and guide junior designers, fostering a collaborative and high performing design culture establish and maintain design best practices within the team effectively communicate design ideas and decisions through strong verbal and written skills job requirements strong understanding of user experience principles, modern design trends, and usability experience in working with cross functional teams, aligning design with business objectives ability to lead and support junior designers, ensuring top notch design quality why join us at onething, we push boundaries and redefine what s possible through design join us to work on impactful projects, collaborate with a passionate team, and grow in an environment that values creativity and innovation let s create visual magic together apply now",2025 04 03,Not Specified,Not Specified,4.0,5.0,8
240325922623,design specialist business,netbramha studios,9 days ago,"Visual design, UX design, design strategy, user research, Figma, Sketch, user experience, Adobe Creative Suite",5 7 yrs,not disclosed,"bengaluru, jayanagar",5 years of experience netbramha is seeking a talented and experienced individual to join our team as a design specialist business minimum of 5 years of experience in ux design solutioning and with a strong understanding of customer challenges across sectors and mediumsshould be able to articulate drive design led workshops with global leaders,2025 04 03,Not Specified,Not Specified,5.0,7.0,9
240325023634,kitchen designer,magick woods,9 days ago,"20-20 Design Software, Sketchup, AutoCAD, Modular Kitchen, Working Drawings, REVIT, Drawing, Design",3 5 yrs,not disclosed,"chennai maraimalai nagar , bengaluru church street","roles and responsibilities 1 should have a basic knowledge in kitchen designing2 should know 20 20 kitchen design software any version is preferred 3 should have experience only in kitchen designing for at least 3 years 4 should be good in english5 should be well wised in architectural scale 6 should have a basic knowledge in microsoft word, excel, powerpoint 7 for beginner in and out of autocad is preferred with kitchen knowledge 8 should be open to work on any timing 9 should be a good team player 10 no gender preference",2025 04 03,Not Specified,Not Specified,3.0,5.0,9
230325002562,cutlist maker for interior brand,cbeeso spacesavers llp,10 days ago,"Sketchup, maxcut, cutlist, AutoCAD 2D, Interior Designing, cabinetvision, infurnia, Production Management",2 3 yrs,3 5 lacs pa,"kochi, chennai, bengaluru bommasandra","required skills and qualifications technical expertise proficiency in cad software autocad,sketchup,or similar and other relevant tools experience prior experience in a cutlist making role or interior production environment is preferred additional qualifications preferred",2025 04 03,300000.0,500000.0,2.0,3.0,10
210325913641,jr design engineer,cmts solution,12 days ago,"Autodesk Inventor, 3D modeling, AutoCAD, Solidworks, fabrication drawings, sheet metal manufacturing, Design Engineer, Sheet metal",1 3 yrs,not disclosed,new delhi,"roles responsibilities creation of fabrication drawings from engineering calculations and sketches provided by project engineers creating a virtual representation of the final product to validate form, fit, and function before it is built creating and developing engineering models using parametric templates and skeleton modeling with autodesk inventor preparation of complete bill of materials, packing lists, and other production sheets to support final fabrication drawings key skills solidworks, autocad, autodesk inventor, or any other 3d modeling software experience in design development of structural sheet metal parts excellent understanding of sheet metal manufacturing processes methods proficient knowledge of ms excel",2025 04 03,Not Specified,Not Specified,1.0,3.0,12
210325905492,communication designer,netbramha studios,13 days ago,"typography, marketing campaigns, motion design, Adobe Creative Suite, Visual communication design, After Effects, Illustrator, Photoshop",2 4 yrs,not disclosed,bengaluru,"2 years of experience in communication design,preferably within the design,technology or marketing industry bangalore bachelors degree in communication design,visual communication,or a related field evolve brand language and direction based on studio goals,platform,trends etc must have skills",2025 04 03,Not Specified,Not Specified,2.0,4.0,13
210325016191,site supervisor residential interior projects,siree associates,12 days ago,"Site Supervision, Site Management, Site Execution, Interior Designing, Design, Site, Supervision, Project",2 3 yrs,3 4 lacs pa,hyderabad madhapur,"maintain accounts of weekly payments to workers work experience in false ceiling,carpentry,painting,polishing,stone cladding works",2025 04 03,300000.0,400000.0,2.0,3.0,12
200325506762,designer 2d 3d,active designs,13 days ago,"3D, Civil, HR, Design, 3D Designing, 2D, Hrsd",5 10 yrs,not disclosed,kochi,experience in using game development tools and technologies such as unity or unreal engine is a plus,2025 04 03,Not Specified,Not Specified,5.0,10.0,13
190325014736,lead designer workplace,wenwomen entrepreneur network,14 days ago,"Corporate Interiors, workplace designing, Interior Works, workplace interiors, Commercial Projects, Interiors, Design Management, Interior Designing",10 17 yrs,not disclosed,"hyderabad, gurugram, bengaluru","you will attend client work sessions and design reviews as required you will travel for assigned project presentations,coordination meetings and site visits as requiredpreferred candidate profile you have 10 years of experience of working on commercial interior corporate interiors workplace design projects managing a team",2025 04 03,Not Specified,Not Specified,10.0,17.0,14
170325006628,2d interior drafting engineer,accilaire interiors,7 days ago,"Structural Design, Civil Design, Working Drawings, Detail Drawings, Autocad Civil 3D, and infrastructure design., Civil Engineering, Design Engineering",2 3 yrs,4 5 5 lacs pa,bengaluru,"we are looking for a fresh 2d drafting engineer with a strong interest in drafting to join our team the selected candidate will be responsible for preparing technical drawings and plans bachelor s in civil engineering basic knowledge of autocad, civil 3d, or other drafting software strong interest in technical drawing and drafting",2025 04 03,500000.0,500000.0,2.0,3.0,7
250325503634,trainee architecture,zero9in,8 days ago,"Architecture, Training",0 1 yrs,not disclosed,mumbai,zero9in is looking for trainee architecture to join our dynamic team and embark on a rewarding career journey design and plan building structures analyze project requirements and constraints ensure compliance with safety regulations coordinate with engineers and clients,2025 04 03,Not Specified,Not Specified,0.0,1.0,8
120325013217,architect,zsee smart solution india,21 days ago,"Sketchup, Lumion, AutoCAD 2D, Architecture, 2D, AutoCAD",0 2 yrs,4 4 5 lacs pa,guwahati,preparation of architectural drawings and plans create detailed 3d models and visualizations conduct site surveys and gather essential data collaborate with project teams design reviews and brainstorming sessions,2025 04 03,400000.0,500000.0,0.0,2.0,21
260325916752,hr generalist night shift,ri workflow,7 days ago,"HR Administration, Communication Skills, HR documentation, Excel, Personnel Management, HR Generalist, Night Shift, Email Writing",0 1 yrs,not disclosed,"mumbai, malad west",manage employee relations matters and address inquiries during night shift hourscoordinate with day shift hr team to ensure seamless workflow transitionsfresher or with minimum 06 months experience,2025 04 03,Not Specified,Not Specified,0.0,1.0,7
